customer_id,signup_date,age,monthly_visits,avg_session_min,cart_adds,purchase_count,return_rate,discount_usage,days_since_last_visit,device_type,membership,region,preferred_category,contact_channel,customer_segment
CUST-003052,2026-01-18,32.0,14,18.45,9,5,0.184,0.529,12.4,mobile,Basic,Seoul,home,email|push,Bargain
CUST-003053,2025-12-03,44.0,9,21.03,6,5,0.335,0.711,5.3,mobile,Basic,Busan,electronics,push,Bargain
CUST-003054,2022-08-25,44.0,8,13.85,4,3,0.241,0.144,3.2,mobile,Basic,Daegu,fashion,email|push,Bargain
CUST-003055,2025-06-11,20.0,9,4.11,6,5,0.191,0.522,17.4,mobile,Basic,Daejeon,electronics,email,Explorer
CUST-003056,2023-05-27,44.0,9,22.16,4,8,0.217,0.54,2.9,mobile,Basic,Busan,home,push,Loyal
CUST-003057,2022-05-22,50.0,7,12.35,8,8,0.296,0.483,2.4,desktop,Silver,Seoul,home,email,Loyal
CUST-003058,2025-11-04,58.0,13,21.63,6,3,0.182,0.719,2.4,mobile,Basic,Gyeonggi,home,email,Bargain
CUST-003059,2025-03-19,42.0,10,22.25,3,0,0.286,0.324,9.6,desktop,Basic,Daegu,beauty,push,Explorer
CUST-003060,2022-02-25,42.0,10,19.95,2,4,0.11,0.57,7.3,desktop,Basic,Daejeon,electronics,push,Explorer
CUST-003061,2024-01-07,42.0,6,11.12,6,6,0.19,0.819,4.6,desktop,Basic,Gyeonggi,home,email|push,Bargain
CUST-003062,2023-03-23,42.0,8,11.07,3,3,0.107,0.361,9.0,desktop,Basic,Seoul,electronics,sms,Bargain
CUST-003063,2022-02-15,54.0,8,12.96,8,3,0.027,0.538,11.0,desktop,Basic,Gyeonggi,electronics,email|sms,Loyal
CUST-003064,2025-04-03,42.0,9,8.86,6,6,0.317,0.448,6.6,mobile,Basic,Daegu,electronics,email|push,Explorer
CUST-003065,2023-10-24,18.0,7,16.33,7,4,0.289,0.637,7.7,mobile,Gold,Gyeonggi,sports,email|push|sms,Loyal
CUST-003066,2026-03-03,47.0,5,6.75,6,5,0.397,0.443,7.2,mobile,Basic,Busan,beauty,push,Bargain
CUST-003067,2022-10-18,34.0,10,14.53,10,8,0.119,0.319,15.9,desktop,Basic,Daejeon,sports,push,Explorer
CUST-003068,2023-07-04,18.0,11,7.13,6,2,0.244,0.678,9.8,desktop,Basic,Daejeon,fashion,email|sms,Bargain
CUST-003069,2026-04-25,38.0,10,25.21,11,7,0.3,0.153,9.1,mobile,Basic,Gyeonggi,fashion,sms,Loyal
CUST-003070,2025-08-23,25.0,4,15.0,3,4,0.102,0.028,6.9,desktop,Basic,Gyeonggi,beauty,push|sms,Loyal
CUST-003071,2024-02-06,45.0,7,8.6,5,1,0.265,0.627,9.8,desktop,,Seoul,home,email,Explorer
CUST-003072,2025-05-15,39.0,11,15.61,6,5,0.02,0.406,27.2,mobile,Gold,Daegu,beauty,push|sms,Loyal
CUST-003073,2023-11-13,42.0,11,15.0,4,3,0.334,0.707,23.7,mobile,Silver,Busan,fashion,sms,Bargain
CUST-003074,2024-01-28,41.0,14,22.34,12,7,0.251,0.575,11.8,mobile,Silver,Seoul,fashion,sms,Loyal
CUST-003075,2022-08-13,69.0,7,6.1,7,2,0.171,0.475,0.7,mobile,Basic,Busan,fashion,email,Bargain
CUST-003076,2025-01-27,20.0,4,35.19,2,5,0.152,0.604,2.8,mobile,Silver,Daegu,electronics,email,Bargain
CUST-003077,2023-10-22,31.0,6,13.52,3,5,0.276,0.403,22.2,mobile,Gold,Gyeonggi,fashion,email,Loyal
CUST-003078,2026-07-27,28.0,11,7.32,3,0,0.035,0.579,0.9,desktop,Silver,Daegu,sports,email,Bargain
CUST-003079,2022-01-29,54.0,14,29.34,4,5,0.035,0.157,18.2,desktop,Basic,Seoul,beauty,email,Explorer
CUST-003080,2023-01-24,47.0,5,22.15,6,3,0.302,0.51,4.1,tablet,Silver,Seoul,fashion,sms,Bargain
CUST-003081,2026-05-27,19.0,14,5.98,4,4,0.049,0.432,3.2,mobile,Silver,Gyeonggi,fashion,sms,Bargain
CUST-003082,2025-09-18,34.0,12,32.68,5,5,0.315,0.237,30.3,mobile,Basic,Gyeonggi,fashion,email,Explorer
CUST-003083,2022-01-03,37.0,11,40.1,6,2,0.117,0.294,15.5,mobile,Gold,Daegu,electronics,push,Explorer
CUST-003084,2022-08-19,23.0,9,10.98,7,4,0.281,0.215,14.3,desktop,Basic,Seoul,sports,sms,Explorer
CUST-003085,2022-10-12,31.0,8,10.33,3,3,0.058,0.15,11.2,mobile,Basic,Busan,home,sms,Bargain
CUST-003086,2023-05-23,38.0,13,20.09,6,2,0.206,0.798,21.6,desktop,Silver,Gyeonggi,fashion,push,Bargain
CUST-003087,2025-05-23,26.0,12,10.7,6,1,0.1,0.316,10.8,mobile,Gold,Seoul,sports,push,Bargain
CUST-003088,2022-08-17,36.0,7,14.43,9,7,0.103,0.075,32.1,desktop,Gold,Daegu,fashion,push,Loyal
CUST-003089,2025-08-29,34.0,16,7.52,5,4,0.338,0.165,3.8,desktop,Basic,Seoul,home,email,Loyal
CUST-003090,2024-11-15,45.0,8,25.68,5,5,0.136,0.424,9.4,mobile,Basic,Daegu,electronics,email|sms,Explorer
CUST-003091,2023-12-07,34.0,8,15.24,5,5,0.213,0.397,32.6,tablet,Silver,Daejeon,home,email,Bargain
CUST-003092,2024-07-23,28.0,6,23.58,4,0,0.011,0.362,3.9,desktop,Basic,Seoul,electronics,email|push,Explorer
CUST-003093,2022-06-17,30.0,8,13.17,5,2,0.061,0.855,16.8,desktop,Silver,Gyeonggi,fashion,email,Bargain
CUST-003094,2023-05-02,37.0,10,8.06,7,4,0.173,0.75,7.0,mobile,Gold,Seoul,home,sms,Bargain
CUST-003095,2026-02-11,22.0,7,7.86,5,2,0.546,0.457,17.9,mobile,Silver,Busan,home,sms,Bargain
CUST-003096,2022-01-06,31.0,4,19.66,4,4,0.203,0.659,30.6,mobile,Basic,Daejeon,fashion,email,Bargain
CUST-003097,2022-01-31,33.0,9,5.43,8,3,0.328,0.987,7.3,mobile,Silver,Daegu,electronics,email|push|sms,Bargain
CUST-003098,2025-02-22,60.0,8,30.44,2,3,0.067,0.019,3.8,mobile,Gold,Gyeonggi,fashion,sms,Loyal
CUST-003099,2024-12-25,51.0,8,32.19,6,3,0.372,0.504,4.6,desktop,Gold,Seoul,fashion,push|sms,Loyal
CUST-003100,2022-06-11,50.0,8,9.13,10,5,0.261,0.23,2.4,mobile,Silver,Busan,fashion,push,Bargain
CUST-003101,2022-06-06,29.0,9,10.76,8,3,0.077,0.411,18.8,mobile,Basic,Seoul,sports,push,Bargain
CUST-003102,2023-06-23,43.0,6,7.36,5,4,0.104,0.06,16.6,mobile,Basic,Seoul,home,push|sms,Bargain
CUST-003103,2022-07-11,51.0,13,9.08,4,8,0.097,0.239,2.4,mobile,Basic,Daegu,home,sms,Loyal
CUST-003104,2023-11-19,30.0,10,11.52,7,2,0.157,0.311,5.6,desktop,Basic,Busan,sports,push,Bargain
CUST-003105,2023-02-24,41.0,14,2.0,8,1,0.019,0.36,12.0,desktop,Basic,Gyeonggi,fashion,email|push|sms,Bargain
CUST-003106,2026-01-04,35.0,6,7.79,3,3,0.259,0.755,12.1,mobile,Basic,Busan,electronics,email,Bargain
CUST-003107,2022-08-12,25.0,4,188.39,6,3,0.104,0.511,20.3,mobile,Gold,Seoul,electronics,email|push,Explorer
CUST-003108,2024-09-16,46.0,7,13.46,7,3,0.044,0.387,14.2,mobile,Basic,Seoul,beauty,push,Explorer
CUST-003109,2022-09-21,30.0,14,10.58,3,5,0.099,0.592,18.4,mobile,Silver,Gyeonggi,sports,email,Loyal
CUST-003110,2023-08-12,33.0,7,13.64,7,4,0.235,0.34,32.1,desktop,Gold,Seoul,sports,email,Loyal
CUST-003111,2025-12-17,35.0,9,6.47,4,4,0.191,0.605,8.0,mobile,Basic,Seoul,electronics,email|push|sms,Explorer
CUST-003112,2022-02-01,51.0,7,17.51,9,2,0.113,0.432,19.3,mobile,Silver,Gyeonggi,fashion,sms,Bargain
CUST-003113,2022-05-01,45.0,9,13.43,6,3,0.008,0.46,3.2,mobile,Silver,Seoul,sports,email,Bargain
CUST-003114,2022-01-23,33.0,7,32.31,4,4,0.366,0.406,13.8,mobile,Silver,Daejeon,sports,push|sms,Explorer
CUST-003115,2023-07-22,41.0,9,21.28,7,3,0.028,0.526,14.9,mobile,Basic,Seoul,beauty,email|sms,Explorer
CUST-003116,2024-12-02,18.0,6,14.96,7,4,0.226,0.405,34.2,mobile,Basic,Gyeonggi,fashion,push,At_Risk
CUST-003117,2022-09-29,31.0,8,2.0,7,2,0.435,0.35,16.6,desktop,Gold,Gyeonggi,beauty,email|push,Bargain
CUST-003118,2026-03-05,51.0,8,12.2,3,4,0.022,0.127,11.5,mobile,Basic,Gyeonggi,electronics,sms,Explorer
CUST-003119,2022-10-29,43.0,7,18.96,4,3,0.126,0.419,11.6,desktop,Basic,Gyeonggi,fashion,push,Explorer
CUST-003120,2026-03-13,42.0,13,32.61,6,4,0.019,0.655,16.4,mobile,Basic,Seoul,fashion,email|push,Bargain
CUST-003121,2026-04-25,41.0,4,27.53,8,6,0.083,0.549,6.1,desktop,Silver,Daegu,electronics,email,Bargain
CUST-003122,2022-02-20,39.0,10,17.38,3,2,0.19,0.675,42.5,mobile,Silver,Busan,beauty,sms,Bargain
CUST-003123,2022-05-07,39.0,5,21.93,3,5,0.138,0.565,10.7,mobile,Silver,Daegu,sports,sms,Explorer
CUST-003124,2022-08-23,39.0,13,19.26,6,1,0.119,0.701,9.1,mobile,Basic,Seoul,sports,push,Bargain
CUST-003125,2022-03-30,18.0,10,27.92,6,1,0.224,0.235,13.8,mobile,Basic,Seoul,sports,email|push|sms,Bargain
CUST-003126,2026-06-09,18.0,5,24.49,10,3,0.248,0.517,5.7,mobile,Basic,Busan,fashion,email|sms,Bargain
CUST-003127,2023-08-29,23.0,10,29.24,2,2,0.155,0.479,13.8,desktop,Silver,Daegu,electronics,email|push|sms,Explorer
CUST-003128,2023-04-01,55.0,5,6.67,5,3,0.042,0.615,6.3,desktop,Basic,Daegu,home,sms,Bargain
CUST-003129,2024-11-25,22.0,6,21.18,6,8,0.194,0.487,12.8,desktop,Basic,Gyeonggi,beauty,sms,Loyal
CUST-003130,2025-10-14,55.0,13,7.02,6,5,0.292,0.277,25.3,mobile,Basic,Seoul,electronics,email|push,Explorer
CUST-003131,2024-03-02,47.0,7,37.45,9,4,0.22,0.445,26.2,mobile,Basic,Gyeonggi,electronics,email|sms,Explorer
CUST-003132,2022-04-06,26.0,11,20.98,9,6,0.266,0.582,23.0,tablet,Gold,Gyeonggi,electronics,email,Explorer
CUST-003133,2024-02-19,52.0,9,9.13,3,3,0.035,0.621,19.3,mobile,Silver,Daegu,electronics,email|sms,Loyal
CUST-003134,2022-11-16,29.0,10,19.86,4,4,0.161,0.293,6.4,mobile,Basic,Daegu,electronics,push,Explorer
CUST-003135,2023-12-20,43.0,4,12.04,4,4,0.252,0.399,17.2,desktop,Gold,Daejeon,electronics,push,Bargain
CUST-003136,2026-06-23,50.0,7,16.41,6,7,0.198,0.177,10.5,mobile,Basic,Daegu,electronics,push,Loyal
CUST-003137,2023-07-06,50.0,7,27.5,11,6,0.113,0.148,13.0,mobile,Silver,Busan,electronics,email,Explorer
CUST-003138,2024-07-01,31.0,6,7.53,6,3,0.117,0.401,5.2,desktop,Silver,Seoul,fashion,email|push,Loyal
CUST-003139,2024-04-30,35.0,11,26.08,6,3,0.253,0.412,11.3,desktop,Basic,Busan,beauty,push|sms,Bargain
CUST-003140,2024-12-24,41.0,7,18.13,5,1,0.021,0.475,28.1,mobile,Basic,Busan,home,sms,Explorer
CUST-003141,2022-03-03,41.0,11,11.57,6,5,0.418,0.567,12.4,mobile,Silver,Busan,fashion,email|push,Bargain
CUST-003142,2023-11-19,32.0,11,10.67,7,2,0.04,0.541,19.0,mobile,Gold,Daegu,fashion,email,Bargain
CUST-003143,2023-04-08,30.0,8,19.28,7,4,0.125,0.515,19.0,mobile,Silver,Gyeonggi,electronics,email,Explorer
CUST-003144,2026-03-10,46.0,7,10.28,9,2,0.361,0.437,2.2,mobile,Basic,Seoul,fashion,push,Bargain
CUST-003145,2024-03-21,53.0,12,35.86,3,2,0.249,0.799,7.9,mobile,Gold,Busan,fashion,push,Explorer
CUST-003146,2026-04-24,25.0,9,10.93,2,4,0.032,0.695,11.7,mobile,Gold,Gyeonggi,fashion,email,Loyal
CUST-003147,2024-07-24,28.0,12,6.61,3,5,0.504,0.721,9.7,mobile,Basic,Seoul,fashion,email|push|sms,Bargain
CUST-003148,2024-06-19,29.0,12,14.38,4,7,0.048,0.255,39.0,mobile,Gold,Busan,electronics,email|push,Loyal
CUST-003149,2026-07-15,45.0,11,54.78,4,3,0.359,0.593,22.3,mobile,Basic,Gyeonggi,electronics,push,Explorer
CUST-003150,2025-05-05,39.0,8,23.12,5,6,0.172,0.534,20.0,desktop,Basic,Gyeonggi,fashion,push,Loyal
CUST-003151,2023-09-07,45.0,12,29.35,8,4,0.18,0.09,4.0,desktop,Basic,Seoul,fashion,email|push,Explorer
CUST-003152,2024-08-29,50.0,6,9.74,8,5,0.121,0.077,4.5,mobile,Basic,Busan,sports,sms,Bargain
CUST-003153,2023-04-30,35.0,13,32.49,5,6,0.077,0.255,22.3,mobile,Basic,Daegu,sports,email|push|sms,Explorer
CUST-003154,2025-05-03,38.0,12,28.91,6,4,0.394,0.538,27.6,mobile,Basic,Busan,home,email,Explorer
CUST-003155,2023-07-31,33.0,10,15.53,8,4,0.073,0.256,19.3,desktop,Basic,Busan,fashion,email,Bargain
CUST-003156,2022-04-07,26.0,12,18.62,2,3,0.133,0.45,13.5,desktop,Silver,Busan,beauty,email,Explorer
CUST-003157,2023-02-10,33.0,9,15.91,3,3,0.112,0.735,5.1,mobile,Silver,Seoul,fashion,sms,Bargain
CUST-003158,2023-06-16,26.0,12,18.08,9,4,0.145,0.251,13.3,mobile,Silver,Busan,electronics,email|sms,Bargain
CUST-003159,2025-02-13,40.0,8,8.34,5,2,0.247,0.142,35.3,desktop,Basic,Busan,electronics,push|sms,Explorer
CUST-003160,2025-03-11,38.0,8,27.14,8,2,0.038,0.692,9.9,desktop,Silver,Busan,beauty,email,Explorer
CUST-003161,2024-12-29,44.0,8,9.9,7,3,0.207,0.689,10.2,mobile,Basic,Gyeonggi,home,email|push,Bargain
CUST-003162,2023-10-31,32.0,14,33.1,7,5,0.025,0.188,8.1,tablet,Basic,Gyeonggi,electronics,email,Explorer
CUST-003163,2022-03-26,39.0,7,36.05,6,1,0.039,0.478,11.6,desktop,Basic,Seoul,fashion,sms,Explorer
CUST-003164,2024-10-26,36.0,10,19.31,3,3,0.418,0.63,5.3,desktop,Silver,Seoul,sports,sms,Explorer
CUST-003165,2025-03-01,63.0,10,30.13,5,4,0.266,0.688,10.8,mobile,Basic,Daegu,electronics,push|sms,Explorer
CUST-003166,2023-10-06,41.0,9,27.08,5,3,0.275,0.314,5.0,desktop,Silver,Daejeon,fashion,push|sms,Explorer
CUST-003167,2023-01-17,22.0,5,37.64,7,2,0.079,0.383,2.5,desktop,Basic,Busan,electronics,sms,Explorer
CUST-003168,2026-05-04,30.0,9,27.88,5,7,0.049,0.237,24.4,mobile,Basic,Daejeon,beauty,sms,Explorer
CUST-003169,2022-03-14,34.0,9,41.99,4,3,0.06,0.432,3.8,desktop,Silver,Daejeon,fashion,email|push,Explorer
CUST-003170,2023-03-19,,5,9.97,3,2,0.016,0.398,21.3,mobile,Basic,Daegu,beauty,push,Bargain
CUST-003171,2025-07-27,29.0,4,41.95,6,5,0.3,0.585,13.1,desktop,Basic,Seoul,fashion,email,Bargain
CUST-003172,2022-03-25,27.0,11,36.46,6,1,0.096,0.387,12.0,mobile,Silver,Gyeonggi,fashion,push,Explorer
CUST-003173,2026-05-21,32.0,10,27.2,7,2,0.081,0.425,10.6,mobile,Basic,Seoul,beauty,email,Bargain
CUST-003174,2024-07-15,28.0,11,7.68,6,2,0.165,0.25,41.3,mobile,Silver,Daegu,electronics,sms,Explorer
CUST-003175,2022-10-31,38.0,8,15.61,11,4,0.582,0.486,6.7,tablet,Basic,Seoul,fashion,email,Bargain
CUST-003176,2022-06-27,19.0,8,27.35,11,2,0.224,0.529,10.3,mobile,Silver,Daegu,beauty,email,Explorer
CUST-003177,2024-07-28,32.0,7,3.36,4,3,0.151,0.147,18.5,desktop,Silver,Daegu,electronics,email|push,Explorer
CUST-003178,2023-10-25,30.0,13,15.05,7,6,0.045,0.328,19.8,tablet,Basic,Seoul,beauty,push,Explorer
CUST-003179,2024-08-13,39.0,11,43.6,4,1,0.116,0.265,19.5,tablet,Basic,Gyeonggi,fashion,email,Explorer
CUST-003180,2024-04-04,35.0,6,22.15,6,4,0.348,0.245,10.4,mobile,Basic,Daegu,fashion,push,Loyal
CUST-003181,2023-01-04,42.0,10,42.43,4,5,0.094,0.555,4.6,desktop,Silver,Daejeon,beauty,push,Explorer
CUST-003182,2023-10-10,28.0,11,33.65,7,5,0.427,0.336,9.5,mobile,Silver,Gyeonggi,sports,email|sms,Bargain
CUST-003183,2024-09-08,47.0,9,13.61,3,3,0.123,0.575,8.6,mobile,Basic,Busan,electronics,email,Explorer
CUST-003184,2023-04-10,33.0,5,22.57,7,1,0.122,0.707,7.5,desktop,Gold,Busan,electronics,email,Explorer
CUST-003185,2023-05-28,44.0,10,15.73,4,2,0.167,0.748,7.5,desktop,Basic,Busan,beauty,email,Bargain
CUST-003186,2023-04-30,46.0,8,16.25,6,0,0.166,0.685,3.4,mobile,Gold,Seoul,beauty,email,Explorer
CUST-003187,2023-12-20,24.0,8,52.56,5,4,0.471,0.195,22.6,desktop,Basic,Daegu,beauty,email|push,Explorer
CUST-003188,2024-08-31,28.0,9,8.93,3,1,0.185,0.319,24.7,desktop,Silver,Seoul,sports,email,Bargain
CUST-003189,2023-08-01,44.0,9,7.8,9,2,0.103,0.563,7.6,desktop,Silver,Daegu,beauty,email|sms,Bargain
CUST-003190,2025-07-18,31.0,11,11.78,5,6,0.121,0.493,11.8,desktop,Silver,Gyeonggi,sports,sms,Bargain
CUST-003191,2022-04-07,40.0,10,35.78,8,4,0.156,0.296,20.3,tablet,Gold,Gyeonggi,beauty,email,Explorer
CUST-003192,2022-06-19,35.0,8,38.67,8,3,0.484,0.305,10.9,mobile,Basic,Gyeonggi,fashion,email|sms,Explorer
CUST-003193,2026-03-15,39.0,7,26.23,8,5,0.152,0.206,10.1,mobile,Basic,Seoul,home,email,Explorer
CUST-003194,2022-02-16,47.0,5,7.16,5,1,0.209,0.491,30.6,mobile,Basic,Daegu,electronics,push,Bargain
CUST-003195,2025-01-02,24.0,12,10.55,6,3,0.111,0.644,3.1,mobile,Silver,Seoul,home,sms,Bargain
CUST-003196,2022-12-31,36.0,13,22.95,7,2,0.08,0.312,3.9,desktop,Basic,Gyeonggi,beauty,email,Bargain
CUST-003197,2025-05-14,19.0,12,27.1,8,3,0.189,0.463,3.5,mobile,Basic,Daegu,home,sms,Bargain
CUST-003198,2023-10-30,52.0,8,45.4,7,3,0.291,0.361,3.6,mobile,Gold,Seoul,sports,email,Explorer
CUST-003199,2026-02-17,29.0,8,5.91,4,6,0.07,0.405,16.6,mobile,Basic,Daegu,home,email|push,Bargain
CUST-003200,2023-02-16,42.0,4,10.76,4,6,0.136,0.258,0.4,tablet,Basic,Seoul,home,email,Loyal
CUST-003201,2025-10-03,50.0,11,18.87,3,4,0.224,0.402,2.4,mobile,Silver,Seoul,fashion,email,Explorer
CUST-003202,2022-03-30,,8,24.74,3,3,0.164,0.35,2.5,desktop,Silver,Gyeonggi,home,email,Bargain
CUST-003203,2026-07-30,30.0,5,23.72,5,5,0.223,0.636,13.5,desktop,Basic,Gyeonggi,beauty,email|push,Explorer
CUST-003204,2024-01-01,62.0,7,14.35,4,2,0.086,0.709,5.6,mobile,Basic,Daegu,sports,sms,Bargain
CUST-003205,2025-06-30,18.0,7,31.88,5,3,0.292,0.246,10.7,mobile,Basic,Daegu,home,email|push,Explorer
CUST-003206,2024-07-16,39.0,4,12.44,7,7,0.094,0.269,17.8,mobile,Basic,Gyeonggi,sports,push,Loyal
CUST-003207,2023-07-28,36.0,8,18.14,5,8,0.247,0.196,9.6,desktop,Silver,Busan,electronics,push,Loyal
CUST-003208,2026-01-26,39.0,11,213.64,5,3,0.038,0.822,18.1,desktop,Basic,Gyeonggi,beauty,push|sms,Bargain
CUST-003209,2024-04-11,42.0,6,19.46,6,4,0.211,0.438,7.4,desktop,Silver,Busan,fashion,push|sms,Explorer
CUST-003210,2023-03-03,53.0,6,19.26,3,2,0.425,0.535,19.7,desktop,Basic,Busan,beauty,sms,Bargain
CUST-003211,2023-04-30,40.0,14,14.94,1,1,0.053,0.347,10.4,mobile,Gold,Daejeon,fashion,email|push|sms,Loyal
CUST-003212,2024-03-19,24.0,15,3.13,9,5,0.105,0.434,15.2,tablet,Gold,Seoul,home,email,Bargain
CUST-003213,2023-02-21,36.0,7,33.94,7,3,0.195,0.29,13.3,desktop,Basic,Seoul,fashion,email|sms,Explorer
CUST-003214,2025-06-12,51.0,6,10.7,7,1,0.16,0.459,24.5,mobile,Silver,Gyeonggi,home,email,Bargain
CUST-003215,2025-12-05,23.0,6,29.54,6,8,0.228,0.636,4.2,mobile,Basic,Seoul,beauty,push,Loyal
CUST-003216,2022-09-01,46.0,10,21.87,7,1,0.07,0.25,6.5,mobile,Basic,Seoul,fashion,push|sms,Bargain
CUST-003217,2023-07-29,62.0,10,16.98,2,5,0.141,0.607,22.5,mobile,Gold,Gyeonggi,sports,email,Loyal
CUST-003218,2025-03-27,23.0,10,6.12,11,3,0.168,0.313,21.9,mobile,Basic,Seoul,home,push,Bargain
CUST-003219,2026-05-31,21.0,12,13.8,8,5,0.097,0.528,10.5,tablet,Basic,Busan,home,push,Explorer
CUST-003220,2024-03-16,49.0,8,31.32,3,3,0.146,0.626,11.4,mobile,Silver,Seoul,sports,push,Explorer
CUST-003221,2025-04-21,26.0,7,7.45,5,2,0.412,0.53,12.4,desktop,Silver,Daejeon,electronics,email,Explorer
CUST-003222,2026-07-23,39.0,8,19.69,5,1,0.455,0.432,21.0,tablet,Basic,Seoul,sports,email,Bargain
CUST-003223,2026-03-09,44.0,10,27.98,5,3,0.339,0.273,12.1,mobile,Basic,Seoul,home,email,Explorer
CUST-003224,2022-02-05,38.0,8,14.1,7,2,0.168,0.541,28.1,mobile,Gold,Gyeonggi,beauty,email,Bargain
CUST-003225,2022-01-01,37.0,11,26.77,7,4,0.292,0.377,19.7,desktop,Silver,Seoul,home,email|push,Explorer
CUST-003226,2025-12-05,46.0,11,16.19,8,5,0.22,0.56,15.0,mobile,Basic,Gyeonggi,fashion,push,Bargain
CUST-003227,2025-08-15,27.0,4,9.47,5,2,0.314,0.196,12.7,desktop,Basic,Seoul,beauty,push|sms,Explorer
CUST-003228,2025-05-28,36.0,7,39.59,6,4,0.092,0.163,15.4,mobile,Basic,Seoul,fashion,email|push|sms,Explorer
CUST-003229,2024-08-23,38.0,6,4.59,6,6,0.104,0.303,27.1,desktop,Basic,Seoul,home,email,Bargain
CUST-003230,2023-02-25,42.0,8,15.54,9,4,0.144,0.776,4.0,desktop,Basic,Seoul,fashion,email,Bargain
CUST-003231,2022-01-30,40.0,10,36.68,7,5,0.084,0.357,26.8,desktop,Silver,Busan,electronics,push|sms,Explorer
CUST-003232,2024-07-07,41.0,6,24.05,3,5,0.2,0.671,18.5,tablet,Basic,Gyeonggi,electronics,email,Explorer
CUST-003233,2026-02-02,49.0,8,8.39,7,6,0.116,0.288,3.2,desktop,Basic,Seoul,beauty,email|push|sms,Loyal
CUST-003234,2022-05-08,49.0,7,24.82,8,6,0.421,0.39,15.4,mobile,Basic,Seoul,home,push,Loyal
CUST-003235,2024-12-12,34.0,8,24.59,1,4,0.333,0.331,14.4,mobile,Basic,Gyeonggi,electronics,email|push,Explorer
CUST-003236,2022-06-12,37.0,11,38.49,7,4,0.113,0.497,31.0,tablet,Basic,Gyeonggi,beauty,email|push,Explorer
CUST-003237,2023-08-23,38.0,7,19.96,4,6,0.24,0.792,10.0,desktop,Silver,Seoul,beauty,push,Loyal
CUST-003238,2023-11-06,51.0,4,30.67,2,6,0.291,0.593,16.9,tablet,Silver,Seoul,beauty,push,Explorer
CUST-003239,2026-05-22,39.0,7,31.64,9,2,0.06,0.681,27.6,desktop,Basic,Daejeon,home,sms,Explorer
CUST-003240,2023-12-13,33.0,14,16.73,5,4,0.149,0.351,21.6,mobile,Silver,Daejeon,fashion,push,Bargain
CUST-003241,2023-10-30,29.0,9,7.0,6,2,0.087,0.325,7.5,mobile,Basic,Seoul,fashion,email|push,Bargain
CUST-003242,2025-08-02,37.0,6,19.84,4,5,0.047,0.151,12.9,mobile,Basic,Gyeonggi,home,email,Explorer
CUST-003243,2022-09-07,47.0,8,21.2,4,8,0.059,0.5,22.7,mobile,Silver,Seoul,beauty,push,Loyal
CUST-003244,2024-12-04,48.0,9,14.46,9,3,0.022,0.239,33.5,tablet,Basic,Busan,sports,email|sms,Bargain
CUST-003245,2024-11-19,31.0,6,4.78,3,2,0.073,0.592,5.7,mobile,Silver,Daegu,home,sms,Bargain
CUST-003246,2024-06-23,19.0,13,20.6,4,4,0.229,0.535,24.1,tablet,Gold,Daejeon,beauty,email,Bargain
CUST-003247,2024-09-18,48.0,14,16.01,10,3,0.056,0.367,10.0,desktop,Gold,Gyeonggi,home,push,Bargain
CUST-003248,2025-05-02,37.0,10,22.22,6,3,0.222,0.476,11.3,mobile,Basic,Daegu,home,email|sms,Bargain
CUST-003249,2026-02-16,23.0,10,29.72,2,4,0.223,0.497,10.4,tablet,Basic,Seoul,fashion,email|push,Explorer
CUST-003250,2024-08-05,30.0,10,2.19,5,4,0.205,0.238,2.5,mobile,Silver,Busan,sports,push,Bargain
CUST-003251,2025-07-12,37.0,8,17.7,8,1,0.093,0.688,7.0,mobile,Silver,Seoul,electronics,push,Bargain
CUST-003252,2025-06-05,33.0,7,17.12,9,6,0.227,0.332,4.8,desktop,Gold,Gyeonggi,fashion,push,Loyal
CUST-003253,2024-09-18,45.0,13,23.05,6,3,0.095,0.329,4.2,mobile,Basic,Gyeonggi,beauty,email|push,Explorer
CUST-003254,2025-01-06,42.0,7,8.87,8,2,0.131,0.721,11.6,desktop,Basic,Gyeonggi,beauty,email|push,Bargain
CUST-003255,2026-01-21,66.0,10,9.24,8,2,0.353,0.159,6.4,mobile,Basic,Gyeonggi,fashion,email,Bargain
CUST-003256,2022-03-17,18.0,14,20.39,8,1,0.178,0.635,46.3,mobile,Basic,Seoul,fashion,email|push|sms,Explorer
CUST-003257,2025-12-31,61.0,9,26.22,2,1,0.266,0.463,13.2,mobile,Gold,Busan,fashion,push,Bargain
CUST-003258,2025-04-13,30.0,16,17.08,3,2,0.056,0.278,3.9,mobile,Gold,Busan,electronics,email|push,Loyal
CUST-003259,2024-11-01,43.0,8,21.2,7,1,0.023,0.205,12.6,mobile,Silver,Daegu,home,email,Explorer
CUST-003260,2025-08-25,30.0,9,21.83,11,5,0.117,0.508,15.1,mobile,Silver,Gyeonggi,home,push|sms,Bargain
CUST-003261,2026-03-12,32.0,10,10.2,11,2,0.237,0.297,23.6,desktop,Basic,Daejeon,sports,push,Bargain
CUST-003262,2024-05-24,35.0,8,17.07,1,4,0.256,0.485,6.6,tablet,Basic,Busan,fashion,sms,Explorer
CUST-003263,2025-12-05,28.0,12,22.14,6,5,0.295,0.482,14.5,mobile,Basic,Gyeonggi,electronics,sms,Explorer
CUST-003264,2025-03-07,,4,17.94,5,6,0.148,0.351,9.2,desktop,Basic,Daejeon,fashion,sms,Explorer
